FPR,TPR,Threshold
0.14178730711440768,0.9564669351615581,0.404
0.1418350067972048,0.9564669351615581,0.4004
0.1418350067972048,0.9564730838995297,0.4001
0.14185885663860334,0.9564730838995297,0.4
0.14185885663860334,0.9564792326375011,0.3994
0.14185885663860334,0.9565038275893872,0.3982
0.141930406162799,0.9565038275893872,0.3972
0.141930406162799,0.9565345712792449,0.3926
0.14195425600419756,0.9565345712792449,0.391
0.14195425600419756,0.956546868755188,0.39
0.14197810584559611,0.956546868755188,0.388
0.14197810584559611,0.956559166231131,0.3875
0.14197810584559611,0.9565714637070741,0.3872
0.14197810584559611,0.9565776124450457,0.3867
0.14200195568699467,0.9565776124450457,0.386
0.14200195568699467,0.9565899099209887,0.3843
0.14202580552839322,0.9565899099209887,0.3833
0.14202580552839322,0.9565960586589602,0.3816
0.14204965536979178,0.9565960586589602,0.3804
0.14204965536979178,0.9566083561349034,0.3784
0.14209735505258891,0.9566083561349034,0.3735
0.14209735505258891,0.9566206536108464,0.3718
0.14212120489398747,0.9566206536108464,0.3706
0.14212120489398747,0.9566390998247609,0.3674
0.14216890457678458,0.9566390998247609,0.3599
0.14216890457678458,0.9566452485627325,0.3582
0.14219275441818313,0.9566452485627325,0.3555
0.14219275441818313,0.956651397300704,0.3552
0.14221660425958169,0.956651397300704,0.3547
0.14221660425958169,0.9566575460386756,0.353
0.1423120036251759,0.9566575460386756,0.3494
0.1423120036251759,0.9566698435146186,0.3489
0.1423120036251759,0.9566821409905617,0.3467
0.14233585346657446,0.9566821409905617,0.3438
0.14233585346657446,0.9566944384665047,0.343
0.14233585346657446,0.9567067359424478,0.3425
0.14233585346657446,0.9567190334183909,0.34
0.14238355314937157,0.9567251821563624,0.3396
0.14238355314937157,0.9567313308943339,0.339
0.14240740299077012,0.9567313308943339,0.3384
0.14240740299077012,0.9567374796323055,0.3376
0.14243125283216868,0.9567374796323055,0.3354
0.14243125283216868,0.95675592584622,0.3315
0.14245510267356723,0.95675592584622,0.3298
0.14245510267356723,0.9567805207981062,0.325
0.14250280235636434,0.9567805207981062,0.3237
0.14250280235636434,0.9567989670120208,0.3198
0.1425266521977629,0.9567989670120208,0.3196
